0 0 1 29
0 1 1 28
0 11 1 28
0 12 2 28
0 13 2 27
0 14 3 26
0 15 3 26
0 55 3 27
0 93 4 27
0 94 5 26
0 95 5 26
0 96 6 25
0 105 6 26
0 106 6 27
0 107 6 29
0 144 5 28
0 145 4 28
0 146 3 27
0 147 1 27
0 148 0 26
0 149 0 26
0 198 1 26
0 199 2 26
0 200 3 26
0 201 4 26
0 202 5 26
0 203 6 26
0 243 5 27
0 244 4 28
0 245 3 30
0 246 1 31
0 280 2 31
0 281 3 31
0 282 4 31
0 283 5 31
0 284 6 30
0 285 7 30
0 286 7 30
0 335 7 29
0 336 6 28
0 337 5 26
0 338 5 26
0 391 4 26
0 392 4 28
0 393 4 29
0 394 3 31
0 395 3 33
0 396 2 34
0 449 2 34
0 450 2 32
0 451 1 31
0 452 1 30
0 453 0 30
0 511 1 30
0 512 2 30
0 513 3 31
0 514 4 31
0 515 5 31
0 516 6 31
0 550 5 31
0 551 3 30
0 552 3 30
0 586 3 30
0 587 2 31
0 588 1 32
0 589 0 32
0 590 0 32
0 638 0 31
0 639 0 30
0 640 0 30
0 681 0 30
0 682 1 30
0 683 2 31
0 684 3 31
0 693 3 31
0 694 1 31
0 695 0 30
0 724 0 29
0 725 0 28
0 726 0 27
0 766 1 28
0 767 1 28
0 803 1 28
0 804 1 26
0 805 2 25
0 806 3 23
0 807 3 22
0 808 4 20
0 809 4 19
0 863 4 21
0 864 4 23
0 865 4 24
0 866 4 26
0 867 4 26
0 893 4 28
0 894 5 29
0 895 5 30
0 900 5 29
0 901 5 29
0 934 5 29
0 935 5 28
0 936 4 27
0 937 3 27
0 938 3 26
0 939 2 25
0 940 1 24
0 941 1 23
0 942 0 23
0 984 0 24
0 985 0 25
0 986 0 26
0 987 0 27
0 988 0 28
0 989 0 30
0 990 0 31
0 991 0 32
0 992 0 33
0 993 0 34
0 1024 0 34
0 1025 1 33
0 1026 1 32
0 1027 2 31
0 1028 3 30
0 1029 4 29
0 1030 4 28
0 1031 5 28
0 1084 5 28
0 1085 6 29
0 1086 7 30
0 1144 6 30
0 1145 5 30
0 1146 4 30
0 1147 4 30
0 1182 3 30
0 1183 2 30
