6 0 22 38
7 0 23 25
2 0 17 26
3 0 13 32
4 0 24 35
5 0 20 17
6 1 22 40
7 1 25 25
2 1 17 25
3 1 13 33
4 1 22 36
5 1 21 16
6 2 22 41
2 2 17 24
3 2 13 35
4 2 21 36
5 2 22 16
6 3 22 43
2 3 17 23
3 3 14 36
4 3 19 37
5 3 24 16
6 4 23 44
2 4 17 22
3 4 14 38
4 4 18 38
5 4 24 16
6 5 23 46
2 5 17 21
3 5 14 39
4 5 17 39
6 6 23 47
2 6 17 20
3 6 15 41
4 6 15 40
6 7 23 49
2 7 17 19
3 7 15 42
4 7 15 40
6 8 24 50
2 8 17 18
3 8 15 43
6 9 24 52
2 9 17 17
3 9 16 45
6 10 24 53
2 10 17 16
3 10 16 46
6 11 24 55
2 11 17 15
3 11 17 48
6 12 24 56
2 12 17 14
3 12 17 49
2 13 17 13
3 13 17 51
2 14 17 12
3 14 18 52
2 15 17 11
3 15 18 54
3 16 18 55
3 17 19 56
3 18 19 57
4 22 15 40
4 23 16 41
4 24 17 42
4 25 18 43
4 26 19 44
4 27 20 45
3 28 19 57
4 28 20 45
3 29 19 56
4 29 21 46
3 30 20 54
4 30 22 47
3 31 20 53
4 31 23 48
3 32 20 52
4 32 24 49
3 33 20 51
4 33 25 50
3 34 21 49
4 34 26 50
3 35 21 48
4 35 26 51
3 36 21 47
4 36 27 52
3 37 22 45
3 38 22 44
3 39 22 43
3 40 22 43
5 40 24 16
5 41 24 18
5 42 23 19
5 43 23 21
5 44 23 22
5 45 23 24
5 46 23 25
5 47 23 27
5 48 23 28
5 49 23 30
5 50 23 31
5 51 22 33
5 52 22 34
5 53 22 36
6 54 24 55
5 54 22 37
6 55 24 53
7 55 25 24
5 55 22 39
6 56 24 51
7 56 24 22
5 56 22 40
6 57 24 50
7 57 23 21
5 57 22 42
6 58 24 48
7 58 23 19
5 58 22 43
6 59 24 46
7 59 22 18
5 59 22 44
6 60 23 45
7 60 21 16
6 61 23 43
7 61 21 15
6 62 23 42
7 62 20 13
4 62 26 51
6 63 23 40
7 63 19 11
4 63 25 50
6 64 23 38
7 64 19 10
4 64 24 49
6 65 23 37
7 65 18 8
4 65 22 48
6 66 23 35
7 66 17 7
4 66 21 47
6 67 22 34
7 67 17 5
4 67 20 46
6 68 22 32
7 68 16 4
4 68 19 45
6 69 22 32
7 69 15 2
2 69 17 12
4 69 18 44
7 70 14 6
2 70 18 13
4 70 17 44
7 71 14 6
2 71 19 15
2 72 20 16
2 73 21 18
2 74 22 19
2 75 23 20
2 76 24 22
2 77 24 23
2 78 25 25
2 79 26 26
2 80 27 27
2 81 27 27
5 82 22 43
5 83 21 41
5 84 21 39
4 85 17 43
5 85 21 37
4 86 17 42
5 86 21 35
4 87 17 41
5 87 20 34
3 88 22 43
4 88 17 39
5 88 20 32
3 89 22 44
4 89 17 38
5 89 20 30
3 90 22 46
4 90 18 37
5 90 20 28
3 91 22 47
4 91 18 36
5 91 20 26
3 92 22 49
4 92 18 35
5 92 19 25
3 93 22 50
4 93 18 33
5 93 19 23
3 94 22 51
4 94 18 32
5 94 19 21
3 95 22 53
4 95 18 31
5 95 19 19
3 96 21 54
4 96 19 30
5 96 19 17
3 97 21 55
4 97 19 29
5 97 18 16
3 98 21 57
4 98 19 27
5 98 18 14
3 99 21 58
4 99 19 26
5 99 18 12
3 100 21 59
4 100 19 25
5 100 18 10
4 101 20 24
5 101 17 8
4 102 20 23
5 102 17 6
4 103 20 21
5 103 17 5
4 104 20 20
4 105 20 19
7 106 14 2
4 106 20 18
7 107 14 3
4 107 21 17
7 108 14 5
4 108 21 15
7 109 14 7
4 109 21 14
6 110 22 33
7 110 14 8
4 110 21 13
6 111 23 35
7 111 14 10
4 111 21 12
6 112 23 36
7 112 15 12
4 112 21 11
6 113 23 38
7 113 15 13
4 113 22 9
6 114 23 40
7 114 15 15
2 114 27 28
4 114 22 8
6 115 23 42
7 115 15 17
2 115 25 28
4 115 22 7
6 116 24 44
7 116 15 18
2 116 24 28
4 116 22 6
6 117 24 46
7 117 15 20
2 117 23 28
4 117 22 5
6 118 24 48
7 118 15 22
2 118 21 28
4 118 22 4
6 119 24 50
7 119 15 23
2 119 20 28
6 120 24 52
7 120 15 25
2 120 19 28
6 121 25 54
7 121 15 27
2 121 18 28
6 122 25 56
7 122 15 28
2 122 16 29
6 123 25 58
7 123 15 30
2 123 16 29
6 124 25 59
7 124 15 32
7 125 15 33
7 126 15 35
7 127 15 37
7 128 15 39
7 129 15 40
3 129 21 58
7 130 15 42
3 130 21 57
7 131 15 44
3 131 21 56
7 132 15 45
3 132 21 54
7 133 15 47
3 133 22 53
7 134 15 49
3 134 22 52
7 135 15 50
3 135 22 51
7 136 15 52
3 136 22 50
7 137 15 54
3 137 22 49
7 138 15 55
3 138 22 48
7 139 15 57
3 139 22 46
3 140 22 45
3 141 23 44
3 142 23 43
3 143 23 42
3 144 23 41
3 145 23 39
3 146 23 38
3 147 23 37
3 148 23 36
6 149 25 58
3 149 23 35
6 150 25 57
3 150 24 34
6 151 25 56
3 151 24 32
6 152 25 55
3 152 24 31
6 153 25 54
3 153 24 30
6 154 25 53
3 154 24 29
6 155 25 52
3 155 24 28
6 156 25 51
3 156 24 27
6 157 24 50
3 157 24 25
5 157 18 6
6 158 24 49
3 158 25 24
5 158 19 8
6 159 24 47
3 159 25 23
5 159 19 9
6 160 24 46
3 160 25 22
4 160 22 6
5 160 20 11
6 161 24 45
3 161 25 21
4 161 22 7
5 161 21 12
6 162 24 44
7 162 15 56
3 162 25 20
4 162 22 9
6 163 24 43
7 163 15 55
3 163 25 19
4 163 21 11
6 164 24 42
7 164 15 54
3 164 25 17
4 164 21 12
6 165 24 41
7 165 16 52
3 165 25 16
4 165 21 14
6 166 24 40
7 166 16 51
3 166 25 15
4 166 21 16
6 167 24 39
7 167 16 50
3 167 26 14
4 167 21 16
6 168 24 38
7 168 16 49
3 168 26 13
6 169 24 37
7 169 16 48
3 169 26 12
6 170 24 36
7 170 17 47
2 170 16 29
3 170 26 10
6 171 23 35
7 171 17 46
2 171 17 30
3 171 26 9
6 172 23 34
7 172 17 45
2 172 17 31
3 172 26 8
6 173 23 33
7 173 17 44
2 173 18 31
3 173 26 7
6 174 23 32
7 174 17 43
2 174 18 32
3 174 26 6
6 175 23 31
7 175 18 42
2 175 19 33
3 175 27 5
6 176 23 30
7 176 18 41
2 176 19 34
3 176 27 3
6 177 23 29
7 177 18 40
2 177 20 35
3 177 27 2
7 178 18 39
2 178 20 36
3 178 27 2
7 179 18 37
2 179 21 37
7 180 19 36
2 180 21 38
7 181 19 35
2 181 22 38
7 182 19 34
2 182 22 39
4 182 21 16
7 183 19 33
2 183 23 40
4 183 20 18
7 184 19 32
2 184 23 41
4 184 20 20
7 185 20 31
2 185 24 42
4 185 19 21
7 186 20 30
2 186 24 43
4 186 19 23
7 187 20 29
2 187 25 44
4 187 19 24
7 188 20 28
2 188 25 45
4 188 18 24
7 189 20 27
2 189 26 45
7 190 20 26
2 190 26 46
4 190 19 24
7 191 21 25
2 191 27 47
4 191 20 23
7 192 21 23
2 192 27 48
4 192 20 21
7 193 21 22
2 193 28 49
4 193 21 20
7 194 21 21
2 194 28 50
4 194 21 20
7 195 21 20
2 195 28 50
7 196 22 19
7 197 22 18
7 198 22 17
7 199 22 16
3 203 26 2
3 204 25 3
3 205 24 5
3 206 23 6
3 207 23 6
3 212 23 7
3 213 22 8
3 214 22 9
3 215 22 10
3 216 22 11
6 217 22 28
3 217 22 12
5 217 21 13
6 218 21 27
3 218 22 13
5 218 21 14
6 219 20 26
3 219 22 14
5 219 21 15
6 220 18 25
3 220 22 15
5 220 21 17
6 221 17 24
3 221 22 16
5 221 21 18
6 222 16 22
3 222 22 17
5 222 21 19
6 223 14 21
3 223 22 18
5 223 21 21
6 224 13 21
3 224 21 19
5 224 21 22
3 225 21 20
5 225 21 23
3 226 21 21
5 226 21 25
3 227 21 22
5 227 21 26
3 228 21 23
5 228 21 27
3 229 21 24
5 229 21 29
3 230 21 25
5 230 21 30
3 231 21 26
5 231 21 31
3 232 21 27
5 232 21 33
3 233 21 28
5 233 21 34
3 234 20 29
5 234 21 35
3 235 20 30
5 235 21 37
3 236 20 31
5 236 21 38
3 237 20 32
5 237 21 39
2 238 28 50
3 238 20 33
5 238 21 41
2 239 28 49
3 239 20 34
5 239 21 42
2 240 27 47
3 240 20 35
5 240 21 43
2 241 27 46
3 241 20 36
5 241 21 45
2 242 27 45
3 242 20 37
5 242 21 46
2 243 26 43
3 243 20 38
5 243 21 47
2 244 26 42
3 244 20 39
5 244 21 49
2 245 25 40
3 245 19 40
5 245 21 50
2 246 25 39
3 246 19 41
5 246 21 51
2 247 24 37
3 247 19 42
5 247 21 52
2 248 24 36
2 249 24 34
2 250 23 33
4 250 21 21
2 251 23 32
4 251 20 22
2 252 22 30
4 252 19 24
2 253 22 29
4 253 18 25
2 254 21 27
4 254 18 25
2 255 21 26
2 256 21 24
2 257 20 23
4 257 17 25
7 258 22 16
2 258 20 21
4 258 16 24
7 259 22 18
2 259 19 20
4 259 15 23
7 260 22 19
2 260 19 19
3 260 19 42
4 260 13 23
7 261 22 20
2 261 18 17
3 261 20 43
4 261 12 22
7 262 22 22
2 262 18 16
3 262 20 44
4 262 11 22
7 263 22 23
2 263 18 14
3 263 20 45
4 263 9 21
7 264 22 24
2 264 17 13
3 264 20 46
4 264 8 20
7 265 22 26
2 265 17 11
3 265 21 47
4 265 7 20
7 266 22 27
2 266 16 10
3 266 21 48
4 266 5 19
7 267 22 29
3 267 21 49
7 268 22 30
3 268 21 51
7 269 22 31
3 269 22 52
7 270 22 33
3 270 22 53
7 271 22 34
3 271 22 54
7 272 22 35
3 272 23 55
7 273 22 37
3 273 23 56
7 274 22 38
3 274 23 57
7 275 22 39
3 275 23 57
7 276 22 41
6 277 13 21
7 277 22 42
6 278 14 19
7 278 22 43
6 279 14 18
7 279 22 44
6 280 14 17
6 281 15 16
6 282 15 15
6 283 15 14
6 284 16 13
6 285 16 12
2 285 17 12
6 286 16 11
2 286 17 13
6 287 17 10
2 287 18 15
2 288 19 16
2 289 19 18
2 290 19 18
4 292 7 20
4 293 8 21
4 294 9 23
4 295 11 24
4 296 12 25
4 297 13 26
4 298 15 27
4 299 16 28
4 300 17 30
4 301 19 31
4 302 20 32
4 303 22 33
4 304 23 34
5 304 21 52
7 305 21 42
4 305 24 36
5 305 20 50
7 306 21 40
5 306 19 49
7 307 21 39
5 307 18 48
7 308 20 37
5 308 17 46
7 309 20 35
5 309 16 45
7 310 20 34
5 310 15 43
7 311 19 32
5 311 14 42
7 312 19 30
5 312 13 41
7 313 19 29
5 313 13 40
7 314 18 27
7 315 18 25
7 316 17 24
7 317 17 22
7 318 17 20
7 319 16 19
3 319 22 57
7 320 16 17
3 320 20 56
7 321 16 15
3 321 19 56
7 322 15 14
3 322 17 56
7 323 15 12
3 323 16 56
7 324 15 10
3 324 14 56
7 325 14 9
3 325 13 56
7 326 14 7
7 327 13 5
7 328 13 4
7 329 13 2
5 329 13 40
5 330 13 38
4 331 24 36
5 331 13 36
4 332 26 36
5 332 13 34
4 333 28 36
5 333 13 33
4 334 28 36
5 334 13 31
5 335 13 29
5 336 13 28
5 337 13 26
2 338 19 18
5 338 13 24
2 339 20 19
5 339 13 22
2 340 20 20
5 340 13 21
2 341 20 21
5 341 13 19
2 342 21 23
5 342 13 17
2 343 21 24
5 343 13 16
2 344 21 25
5 344 13 14
2 345 22 26
5 345 13 12
6 346 17 9
2 346 22 27
5 346 13 10
6 347 17 8
2 347 22 28
5 347 13 9
6 348 18 7
2 348 22 29
5 348 13 7
6 349 18 6
2 349 23 30
5 349 13 5
6 350 19 5
2 350 23 31
5 350 13 4
6 351 19 4
2 351 23 33
6 352 19 3
2 352 24 34
6 353 20 3
2 353 24 35
2 354 24 35
5 364 13 4
5 365 12 4
7 366 13 2
7 367 13 3
7 368 14 5
5 368 12 4
7 369 15 6
5 369 12 6
7 370 15 8
5 370 13 7
7 371 16 9
5 371 13 9
7 372 17 10
5 372 14 10
6 373 20 3
7 373 17 12
5 373 14 11
6 374 20 4
7 374 18 13
5 374 14 13
6 375 21 5
7 375 19 15
5 375 15 14
6 376 22 6
7 376 19 16
5 376 15 16
6 377 23 8
7 377 20 17
5 377 16 17
6 378 23 9
7 378 21 19
5 378 16 18
6 379 24 10
7 379 21 20
4 379 28 35
5 379 16 20
6 380 25 11
7 380 22 22
3 380 14 56
4 380 28 33
5 380 17 21
6 381 25 12
7 381 22 23
3 381 16 56
4 381 28 31
5 381 17 22
6 382 26 13
7 382 23 24
3 382 17 56
4 382 28 29
5 382 18 24
7 383 24 26
3 383 19 56
4 383 29 27
5 383 18 25
7 384 24 27
3 384 20 56
4 384 29 25
5 384 19 27
7 385 25 28
3 385 22 56
4 385 29 24
5 385 19 28
7 386 26 30
3 386 23 56
4 386 29 22
5 386 19 29
7 387 26 31
3 387 25 56
4 387 29 20
5 387 20 31
7 388 27 33
3 388 26 56
4 388 29 18
5 388 20 32
7 389 28 34
3 389 28 57
4 389 29 16
5 389 21 33
7 390 28 35
3 390 29 57
4 390 29 14
5 390 21 35
7 391 29 37
4 391 29 12
5 391 21 36
7 392 30 38
4 392 29 10
5 392 22 38
7 393 30 40
4 393 29 8
5 393 22 39
7 394 31 41
4 394 29 7
5 394 23 40
7 395 32 42
5 395 23 42
7 396 32 43
2 396 24 36
5 396 23 43
2 397 23 37
5 397 24 45
2 398 23 38
5 398 24 46
2 399 22 40
5 399 25 47
2 400 21 41
5 400 25 49
7 401 31 42
2 401 20 42
5 401 26 50
7 402 31 41
2 402 20 44
3 402 28 57
5 402 26 51
7 403 30 40
2 403 19 45
3 403 26 57
5 403 26 53
7 404 29 38
2 404 18 47
3 404 25 58
5 404 27 54
7 405 29 37
2 405 18 48
3 405 23 58
5 405 27 56
7 406 28 36
2 406 17 49
3 406 21 59
5 406 28 57
7 407 27 34
2 407 16 51
3 407 19 59
7 408 26 33
2 408 16 52
3 408 17 59
7 409 26 32
2 409 15 53
3 409 17 58
7 410 25 30
2 410 14 55
3 410 17 57
4 410 29 8
7 411 24 29
2 411 14 56
3 411 17 56
4 411 28 10
6 412 26 14
