8 0 40 8
9 0 45 11
10 0 43 56
11 0 47 40
12 0 51 42
13 0 37 19
14 0 48 25
15 0 46 56
8 1 41 9
9 1 45 12
10 1 44 55
11 1 47 39
12 1 50 41
13 1 37 21
14 1 48 23
15 1 46 54
8 2 42 10
9 2 45 13
10 2 44 54
11 2 46 37
12 2 49 40
13 2 37 22
14 2 47 22
15 2 46 53
8 3 43 12
9 3 45 14
10 3 45 52
11 3 46 36
12 3 48 39
13 3 38 24
14 3 47 21
15 3 46 51
8 4 43 12
9 4 45 15
10 4 46 51
11 4 46 35
12 4 48 38
13 4 38 26
15 4 47 49
9 5 45 8
10 5 46 50
11 5 45 33
12 5 47 37
13 5 39 27
15 5 47 48
9 6 45 10
10 6 47 49
11 6 45 32
12 6 46 37
13 6 39 29
15 6 47 46
9 7 45 11
10 7 47 48
11 7 45 31
12 7 45 36
13 7 40 31
15 7 47 45
9 8 46 12
10 8 48 47
11 8 44 29
13 8 40 33
15 8 47 43
9 9 46 13
10 9 49 46
11 9 44 28
13 9 41 34
15 9 47 42
9 10 46 14
10 10 49 46
11 10 44 27
13 10 41 36
15 10 47 40
9 11 46 15
11 11 43 25
13 11 42 38
15 11 48 39
8 12 43 12
9 12 46 16
11 12 43 24
13 12 42 40
15 12 48 37
8 13 43 13
9 13 46 18
11 13 43 23
13 13 43 41
15 13 48 35
8 14 43 14
9 14 46 19
11 14 42 21
13 14 43 43
15 14 48 34
8 15 43 15
9 15 46 19
11 15 42 20
13 15 44 45
15 15 48 32
8 16 43 8
13 16 44 46
15 16 48 31
8 17 43 9
13 17 45 48
15 17 48 29
8 18 43 11
13 18 45 50
15 18 49 28
8 19 44 12
13 19 45 52
15 19 49 26
8 20 44 13
13 20 46 53
15 20 49 25
8 21 44 14
13 21 46 54
15 21 49 23
8 22 44 15
15 22 49 22
8 23 44 16
15 23 49 20
8 24 44 17
15 24 49 18
8 25 44 18
15 25 50 17
8 26 44 19
13 26 46 53
15 26 50 15
8 27 44 20
11 27 42 19
13 27 46 51
15 27 50 14
8 28 44 21
11 28 41 17
13 28 45 50
15 28 50 12
8 29 44 22
11 29 41 16
13 29 45 48
14 29 47 21
15 29 50 11
8 30 44 24
11 30 40 14
13 30 45 46
14 30 47 19
15 30 50 9
8 31 45 25
11 31 40 12
13 31 45 45
14 31 46 17
15 31 50 8
8 32 45 26
11 32 39 11
13 32 45 43
14 32 46 15
15 32 50 14
8 33 45 27
11 33 39 9
13 33 44 41
14 33 46 14
15 33 51 13
8 34 45 28
11 34 38 15
13 34 44 39
15 34 51 11
8 35 45 29
11 35 38 14
13 35 44 38
15 35 51 9
8 36 45 30
11 36 37 13
13 36 44 36
15 36 51 9
8 37 45 31
13 37 43 34
15 37 51 10
8 38 45 32
12 38 45 35
13 38 43 33
15 38 51 11
8 39 45 33
12 39 45 33
13 39 43 31
15 39 50 12
8 40 45 34
12 40 44 32
13 40 43 29
15 40 50 13
8 41 45 35
12 41 44 30
13 41 42 28
15 41 50 14
8 42 45 37
12 42 43 29
13 42 42 26
15 42 50 15
8 43 46 38
12 43 43 27
13 43 42 24
15 43 49 8
8 44 46 39
12 44 43 26
13 44 42 23
15 44 49 9
8 45 46 40
13 45 42 21
15 45 49 10
8 46 46 41
13 46 41 19
15 46 49 11
8 47 46 42
13 47 41 17
15 47 48 12
8 48 46 43
13 48 41 16
15 48 48 13
8 49 46 44
13 49 41 14
15 49 48 14
8 50 46 45
13 50 40 12
15 50 48 15
8 51 46 46
13 51 40 11
15 51 47 15
8 52 46 47
13 52 40 9
15 52 47 16
8 53 46 48
13 53 40 15
15 53 47 17
8 54 46 49
13 54 39 14
15 54 47 18
8 55 47 51
15 55 46 19
8 56 47 52
15 56 46 20
8 57 47 53
10 57 48 44
15 57 46 21
8 58 47 54
10 58 48 42
15 58 46 22
8 59 47 55
10 59 47 40
15 59 45 23
8 60 47 56
10 60 47 38
15 60 45 24
8 61 47 57
10 61 46 36
15 61 45 25
8 62 47 58
10 62 45 34
15 62 45 26
8 63 47 59
10 63 45 33
15 63 44 27
10 64 44 31
15 64 44 28
10 65 44 29
15 65 44 29
10 66 43 27
15 66 44 30
9 67 45 19
10 67 43 25
15 67 43 31
9 68 44 20
10 68 42 23
15 68 43 32
9 69 43 20
10 69 42 21
15 69 43 33
10 70 41 19
11 70 37 13
15 70 43 34
10 71 40 17
11 71 38 14
12 71 43 27
15 71 42 35
10 72 40 15
11 72 38 8
12 72 43 29
15 72 42 36
10 73 40 14
11 73 38 10
12 73 43 30
15 73 42 37
11 74 38 11
12 74 43 32
15 74 42 38
11 75 39 13
12 75 44 33
15 75 41 39
11 76 39 14
12 76 44 35
11 77 39 16
12 77 44 36
11 78 39 17
12 78 44 37
11 79 40 19
12 79 44 39
11 80 40 20
12 80 45 40
11 81 40 21
12 81 45 42
12 82 45 43
12 83 45 45
12 84 45 46
12 85 46 47
12 86 46 49
12 87 46 50
14 87 45 15
12 88 46 52
14 88 44 15
12 89 46 53
14 89 43 16
12 90 47 55
14 90 43 17
12 91 47 56
14 91 42 18
14 92 41 18
13 95 40 14
13 96 41 13
13 97 42 12
13 98 42 12
15 110 41 39
15 111 42 40
15 112 43 42
15 113 44 44
8 114 47 58
15 114 45 45
8 115 47 57
15 115 46 47
8 116 46 56
15 116 46 48
8 117 46 55
15 117 47 50
8 118 45 54
15 118 48 51
8 119 45 53
15 119 49 53
8 120 45 52
15 120 49 54
8 121 44 51
8 122 44 50
8 123 44 49
9 128 44 19
9 129 46 19
11 129 39 19
9 130 47 18
11 130 38 18
9 131 48 18
11 131 38 18
9 132 50 18
9 133 50 17
10 133 40 15
10 134 40 17
11 134 38 18
13 134 42 12
10 135 40 19
11 135 39 19
13 135 43 11
10 136 40 21
11 136 39 21
13 136 44 11
10 137 40 23
11 137 39 22
12 137 46 55
13 137 45 11
10 138 40 25
11 138 40 24
12 138 46 53
10 139 40 27
11 139 40 25
12 139 45 52
10 140 40 28
11 140 41 27
12 140 45 50
10 141 40 30
11 141 41 28
12 141 44 49
10 142 40 32
11 142 41 30
12 142 43 47
10 143 40 34
11 143 42 31
12 143 43 45
10 144 40 36
11 144 42 33
12 144 42 44
14 144 41 18
10 145 40 38
11 145 43 34
12 145 42 42
14 145 41 19
10 146 41 40
11 146 43 36
12 146 41 41
14 146 42 20
10 147 41 42
11 147 43 37
12 147 41 39
14 147 42 21
10 148 41 44
11 148 44 39
12 148 40 37
14 148 42 22
11 149 44 40
12 149 39 36
14 149 42 23
11 150 45 42
12 150 39 34
14 150 43 25
11 151 45 43
12 151 38 33
14 151 43 26
11 152 45 45
12 152 38 31
14 152 43 27
11 153 46 46
12 153 37 30
14 153 43 28
11 154 46 48
12 154 36 28
13 154 45 12
14 154 44 29
11 155 46 49
12 155 36 26
13 155 44 14
14 155 44 30
15 155 49 52
11 156 47 51
12 156 35 25
13 156 44 8
14 156 44 31
15 156 49 51
11 157 47 52
12 157 35 23
13 157 44 10
14 157 44 32
15 157 49 49
11 158 48 54
12 158 34 22
13 158 44 12
14 158 45 33
15 158 49 48
11 159 48 55
12 159 33 20
13 159 44 14
14 159 45 34
15 159 49 46
11 160 48 57
12 160 33 18
13 160 44 16
14 160 45 35
15 160 49 44
11 161 49 58
12 161 32 17
13 161 44 18
14 161 45 36
15 161 49 43
11 162 49 59
13 162 44 19
14 162 46 37
15 162 49 41
13 163 44 21
14 163 46 38
15 163 49 39
8 164 44 49
13 164 44 23
14 164 46 39
15 164 49 38
8 165 44 48
13 165 43 25
14 165 47 40
15 165 49 36
8 166 45 46
13 166 43 27
14 166 47 41
15 166 49 35
8 167 45 45
13 167 43 29
14 167 47 41
15 167 49 33
8 168 45 43
13 168 43 31
15 168 49 31
8 169 46 42
13 169 43 33
15 169 49 30
8 170 46 40
13 170 43 34
15 170 49 28
8 171 47 39
13 171 43 35
15 171 49 27
8 172 47 37
15 172 49 25
8 173 47 36
15 173 49 23
8 174 48 35
15 174 49 22
8 175 48 33
15 175 49 20
8 176 49 32
15 176 49 19
8 177 49 30
15 177 49 17
8 178 50 29
15 178 49 15
8 179 50 27
15 179 49 14
8 180 50 26
15 180 49 12
8 181 51 24
15 181 49 11
8 182 51 23
15 182 49 10
8 183 52 22
8 184 52 20
8 185 52 19
8 188 52 19
13 188 42 35
8 189 52 21
13 189 41 36
8 190 51 22
13 190 40 37
8 191 50 24
13 191 39 37
8 192 50 26
9 192 49 18
10 192 41 43
13 192 38 38
8 193 49 27
9 193 47 19
10 193 41 42
13 193 37 39
8 194 48 29
9 194 46 20
10 194 42 41
13 194 36 39
8 195 47 31
9 195 44 21
10 195 42 40
13 195 35 40
8 196 47 32
10 196 42 38
13 196 34 41
8 197 46 34
10 197 43 37
13 197 33 42
8 198 45 36
10 198 43 36
13 198 32 42
8 199 45 37
10 199 44 35
13 199 32 43
8 200 45 37
10 200 44 34
13 200 31 44
14 200 46 41
10 201 44 33
13 201 30 44
14 201 45 41
10 202 45 32
14 202 43 41
10 203 45 30
12 203 33 19
14 203 43 41
10 204 45 29
12 204 33 21
10 205 46 28
12 205 33 23
10 206 46 27
12 206 33 25
10 207 47 26
12 207 33 27
10 208 47 25
12 208 34 28
10 209 47 24
12 209 34 30
10 210 48 22
12 210 34 32
10 211 48 21
12 211 34 34
10 212 48 20
12 212 34 36
10 213 49 19
12 213 34 38
10 214 49 18
12 214 35 40
10 215 49 17
12 215 35 42
10 216 50 16
12 216 35 44
12 217 35 46
12 218 35 47
13 218 30 43
12 219 36 49
13 219 31 42
11 220 49 59
12 220 36 51
13 220 32 41
11 221 49 57
12 221 36 53
13 221 32 40
11 222 48 55
12 222 36 55
13 222 33 38
11 223 48 53
12 223 36 57
13 223 34 37
11 224 48 52
12 224 37 59
13 224 34 36
11 225 47 50
13 225 35 35
11 226 47 48
13 226 36 34
11 227 47 46
13 227 36 33
11 228 46 44
13 228 37 31
11 229 46 42
13 229 37 30
11 230 46 40
13 230 38 29
15 230 49 11
11 231 45 39
13 231 39 28
15 231 49 12
11 232 45 37
13 232 39 27
15 232 48 14
11 233 45 35
13 233 40 26
14 233 43 42
